,batsman,bowler,0,1,2,3,4,6,notout,balls
221,LR Shukla,MF Maharoof,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
222,WP Saha,GD McGrath,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
223,WP Saha,MF Maharoof,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
224,Iqbal Abdulla,MF Maharoof,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
225,G Gambhir,Shoaib Akhtar,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
226,V Sehwag,Shoaib Akhtar,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
227,AB de Villiers,Shoaib Akhtar,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,9
228,AB de Villiers,I Sharma,0.4090909090909091,0.8636363636363635,0.8636363636363635,0.8636363636363635,0.909090909090909,0.9999999999999999,1.0,22
229,G Gambhir,I Sharma,0.5833333333333334,0.6875,0.7708333333333334,0.7708333333333334,1.0,1.0,1.0,48
230,MK Tiwary,Shoaib Akhtar,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
231,MK Tiwary,AB Dinda,0.6,0.6,0.6,0.6,1.0,1.0,1.0,5
232,AB de Villiers,AB Dinda,0.1111111111111111,0.4444444444444444,0.5,0.5,0.8333333333333333,0.9999999999999999,1.0,18
233,TM Dilshan,Shoaib Akhtar,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
234,S Dhawan,AB Dinda,0.6111111111111112,0.7777777777777778,0.8333333333333334,0.8611111111111112,1.0,1.0,0.9722222222222222,36
235,TM Dilshan,AB Dinda,0.5238095238095238,0.8095238095238095,0.8095238095238095,0.8095238095238095,1.0,1.0,0.9047619047619048,21
236,S Dhawan,I Sharma,0.42857142857142855,0.7857142857142857,0.8928571428571428,0.8928571428571428,0.9642857142857142,0.9999999999999999,0.9642857142857143,28
237,TM Dilshan,I Sharma,0.5294117647058824,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0,0.8235294117647058,17
238,A Mishra,AB Dinda,0.26666666666666666,0.8,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,15
239,A Mishra,SC Ganguly,0.3333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,15
240,TM Dilshan,SC Ganguly,0.4,0.8,0.8,0.8,1.0,1.0,1.0,5
241,A Mishra,Iqbal Abdulla,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,9
242,TM Dilshan,Iqbal Abdulla,0.75,0.75,0.75,0.75,1.0,1.0,1.0,4
243,MF Maharoof,Iqbal Abdulla,0.3333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8333333333333334,6
244,MF Maharoof,SC Ganguly,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
245,MF Maharoof,AB Dinda,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
246,VY Mahesh,I Sharma,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
247,A Mishra,I Sharma,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
248,VY Mahesh,LR Shukla,0.75,1.0,1.0,1.0,1.0,1.0,0.75,4
249,A Mishra,LR Shukla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
250,PJ Sangwan,LR Shukla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
251,SR Watson,MM Sharma,0.4761904761904762,0.7380952380952381,0.8095238095238095,0.8333333333333334,0.9523809523809524,1.0,0.9761904761904762,42
252,AM Rahane,MM Sharma,0.3142857142857143,0.6285714285714286,0.8,0.8285714285714286,0.9428571428571428,1.0,0.9714285714285714,35
253,SR Watson,JO Holder,0.3333333333333333,0.8333333333333333,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,1.0,18
254,AM Rahane,JO Holder,0.4545454545454545,0.8181818181818181,0.9090909090909091,0.9090909090909091,1.0,1.0,0.9090909090909091,11
255,SR Watson,CH Morris,0.3181818181818182,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.9090909090909091,1.0,1.0,22
256,AM Rahane,CH Morris,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
257,SR Watson,R Ashwin,0.2368421052631579,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9210526315789473,1.0,0.9736842105263158,38
258,AM Rahane,R Ashwin,0.4444444444444444,0.8518518518518519,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,27
259,SR Watson,RA Jadeja,0.456140350877193,0.7719298245614035,0.8421052631578947,0.8421052631578947,0.894736842105263,0.9999999999999999,0.9122807017543859,57
260,AM Rahane,RA Jadeja,0.25,0.95,1.0,1.0,1.0,1.0,1.0,20
261,DH Yagnik,R Ashwin,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,9
262,DH Yagnik,JO Holder,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
263,R Dravid,R Ashwin,0.2222222222222222,0.7777777777777778,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,18
264,R Dravid,JO Holder,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.9090909090909092,1.0,1.0,1.0,11
265,R Dravid,CH Morris,0.625,0.75,1.0,1.0,1.0,1.0,0.875,8
266,SR Watson,DJ Bravo,0.4,0.7,0.7666666666666666,0.7666666666666666,0.8666666666666666,0.9999999999999999,0.9,30
267,R Dravid,DJ Bravo,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.8333333333333334,6
268,STR Binny,DJ Bravo,0.20833333333333331,0.625,0.75,0.75,0.875,1.0,1.0,24
269,STR Binny,RA Jadeja,0.3684210526315789,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.894736842105263,0.9999999999999999,0.8947368421052632,19
270,BJ Hodge,DJ Bravo,0.3076923076923077,0.6153846153846154,0.7307692307692308,0.7307692307692308,0.9230769230769231,1.0,1.0,26
271,STR Binny,CH Morris,0.3333333333333333,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,12
272,BJ Hodge,CH Morris,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
273,M Vijay,A Chandila,0.5,1.0,1.0,1.0,1.0,1.0,0.75,4
274,MEK Hussey,A Chandila,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
275,MEK Hussey,R Shukla,0.125,0.5,0.5,0.5,1.0,1.0,1.0,8
276,M Vijay,R Shukla,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
277,SK Raina,A Chandila,0.4,1.0,1.0,1.0,1.0,1.0,1.0,5
278,SK Raina,R Shukla,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
279,SK Raina,JP Faulkner,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.8333333333333334,6
280,MEK Hussey,JP Faulkner,0.4545454545454545,0.8636363636363635,0.8636363636363635,0.8636363636363635,0.9545454545454545,0.9999999999999999,1.0,22
281,SK Raina,KK Cooper,0.38461538461538464,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9230769230769231,1.0,0.8461538461538461,13
282,MEK Hussey,KK Cooper,0.2631578947368421,0.6842105263157894,0.7368421052631577,0.7368421052631577,0.9999999999999998,0.9999999999999998,0.9473684210526316,19
283,SK Raina,SK Trivedi,0.17857142857142858,0.6071428571428571,0.8035714285714286,0.8035714285714286,0.9821428571428572,1.0,0.9821428571428571,56
284,MEK Hussey,SK Trivedi,0.24242424242424246,0.7272727272727274,0.8181818181818183,0.8181818181818183,1.0000000000000002,1.0000000000000002,1.0,33
285,SK Raina,SR Watson,0.32432432432432434,0.7297297297297298,0.7837837837837839,0.7837837837837839,0.972972972972973,1.0,0.9459459459459459,37
286,MEK Hussey,SR Watson,0.3703703703703704,0.7407407407407408,0.888888888888889,0.888888888888889,1.0,1.0,1.0,27
287,SK Raina,STR Binny,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8
288,MEK Hussey,STR Binny,0.21739130434782608,0.6086956521739131,0.7391304347826088,0.7391304347826088,1.0,1.0,0.9565217391304348,23
289,MS Dhoni,JP Faulkner,0.3225806451612903,0.6774193548387097,0.8064516129032259,0.8387096774193549,0.903225806451613,1.0,0.967741935483871,31
290,MS Dhoni,STR Binny,0.3076923076923077,0.7692307692307694,0.9230769230769232,0.9230769230769232,1.0000000000000002,1.0000000000000002,1.0,13
291,MS Dhoni,SK Trivedi,0.42424242424242425,0.7272727272727273,0.8787878787878788,0.8787878787878788,0.9696969696969697,1.0,0.9696969696969697,33
292,MS Dhoni,KK Cooper,0.2631578947368421,0.631578947368421,0.9473684210526315,0.9473684210526315,1.0,1.0,0.9473684210526316,19
293,RA Jadeja,JP Faulkner,0.18181818181818185,0.9090909090909092,1.0,1.0,1.0,1.0,0.9090909090909091,11
294,DJ Bravo,JP Faulkner,0.2222222222222222,0.5555555555555556,0.8333333333333334,0.888888888888889,1.0,1.0,1.0,18
295,DJ Bravo,KK Cooper,0.16666666666666666,0.41666666666666663,0.75,0.75,1.0,1.0,1.0,12
296,CH Morris,SR Watson,0.18181818181818185,0.6363636363636364,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,11
297,DJ Bravo,SR Watson,0.4705882352941176,0.588235294117647,0.7058823529411764,0.7058823529411764,0.9411764705882352,0.9999999999999999,0.8823529411764706,17
298,M Vijay,UT Yadav,0.4081632653061225,0.6734693877551021,0.7551020408163266,0.7551020408163266,0.9795918367346939,1.0,0.9795918367346939,49
299,M Vohra,UT Yadav,0.5,0.7666666666666666,0.8999999999999999,0.8999999999999999,0.9666666666666666,0.9999999999999999,0.9666666666666667,30
300,M Vohra,AD Russell,0.5882352941176471,0.7058823529411765,0.8823529411764707,0.8823529411764707,0.9411764705882354,1.0,0.9411764705882353,17
301,M Vijay,AD Russell,0.3888888888888889,0.7777777777777778,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,18
302,M Vohra,SP Narine,0.5333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9666666666666667,30
303,M Vijay,J Botha,0.35294117647058826,0.7058823529411765,0.823529411764706,0.823529411764706,0.8823529411764707,1.0,0.9411764705882353,17
304,M Vohra,J Botha,0.5,0.75,0.75,0.75,0.875,1.0,0.875,8
305,WP Saha,SP Narine,0.4166666666666667,0.7708333333333334,0.8125,0.8125,0.9166666666666666,1.0,0.9583333333333334,48
306,M Vohra,GB Hogg,0.625,1.0,1.0,1.0,1.0,1.0,1.0,8
307,WP Saha,GB Hogg,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.0,6
308,WP Saha,PP Chawla,0.3389830508474576,0.6440677966101696,0.7796610169491526,0.7966101694915254,0.8813559322033898,1.0,0.9661016949152542,59
309,M Vohra,PP Chawla,0.42857142857142855,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428572,14
310,GJ Maxwell,SP Narine,0.4411764705882353,0.8529411764705882,0.9117647058823529,0.9117647058823529,1.0,1.0,0.9411764705882353,34
311,GJ Maxwell,PP Chawla,0.3,0.6666666666666665,0.7666666666666665,0.7666666666666665,0.8999999999999998,0.9999999999999998,0.9,30
312,GJ Maxwell,AD Russell,0.4615384615384616,0.7692307692307694,0.8461538461538463,0.8461538461538463,0.8461538461538463,1.0,1.0,13
313,WP Saha,AD Russell,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
314,GJ Maxwell,GB Hogg,0.15384615384615385,0.3846153846153847,0.4615384615384616,0.4615384615384616,0.7692307692307694,1.0000000000000002,1.0,13
315,GJ Maxwell,UT Yadav,0.55,0.8,0.9,0.9,1.0,1.0,0.85,20
316,WP Saha,UT Yadav,0.3636363636363637,0.6363636363636365,0.7454545454545456,0.7454545454545456,0.9636363636363637,1.0,0.9818181818181818,55
317,DA Miller,GB Hogg,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
318,Gurkeerat Singh,GB Hogg,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4
319,Gurkeerat Singh,UT Yadav,0.4,1.0,1.0,1.0,1.0,1.0,0.8,5
320,DA Miller,UT Yadav,0.3888888888888889,0.75,0.8055555555555556,0.8055555555555556,0.9166666666666667,1.0,0.9444444444444444,36
321,DA Miller,AD Russell,0.375,0.5,0.5,0.5,0.75,1.0,0.875,8
322,Gurkeerat Singh,AD Russell,0.2727272727272727,0.6363636363636365,0.6363636363636365,0.6363636363636365,1.0000000000000002,1.0000000000000002,0.9090909090909091,11
323,RV Uthappa,Sandeep Sharma,0.4736842105263158,0.6578947368421053,0.7631578947368421,0.7631578947368421,1.0,1.0,0.9736842105263158,38
324,G Gambhir,Sandeep Sharma,0.5319148936170213,0.8085106382978724,0.8723404255319149,0.8723404255319149,1.0,1.0,0.9574468085106383,47
325,RV Uthappa,BE Hendricks,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
326,G Gambhir,BE Hendricks,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
327,RV Uthappa,Anureet Singh,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,6
328,MK Pandey,Anureet Singh,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
329,G Gambhir,Anureet Singh,0.625,0.75,0.75,0.75,1.0,1.0,1.0,8
330,MK Pandey,Sandeep Sharma,0.3793103448275862,0.6206896551724138,0.7241379310344828,0.7586206896551724,1.0,1.0,0.9310344827586207,29
331,G Gambhir,AR Patel,0.35714285714285715,0.8809523809523809,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,42
332,MK Pandey,AR Patel,0.5128205128205128,0.9487179487179487,0.9743589743589743,0.9743589743589743,1.0,1.0,0.9487179487179487,39
333,MK Pandey,Gurkeerat Singh,0.6,1.0,1.0,1.0,1.0,1.0,1.0,5
334,G Gambhir,Gurkeerat Singh,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,7
335,MK Pandey,GJ Maxwell,0.4,1.0,1.0,1.0,1.0,1.0,0.8,5
336,G Gambhir,GJ Maxwell,0.2,0.6000000000000001,0.7600000000000001,0.7600000000000001,1.0,1.0,1.0,25
337,SA Yadav,GJ Maxwell,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
338,SA Yadav,Gurkeerat Singh,0.4,1.0,1.0,1.0,1.0,1.0,0.8,5
339,YK Pathan,BE Hendricks,0.625,0.875,0.875,0.875,1.0,1.0,0.875,8
340,SA Yadav,BE Hendricks,0.5,0.5,0.5,0.5,1.0,1.0,1.0,2
341,YK Pathan,Gurkeerat Singh,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
342,AD Russell,Gurkeerat Singh,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
343,YK Pathan,AR Patel,0.48,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9999999999999999,1.0,25
344,AD Russell,AR Patel,0.29411764705882354,0.5294117647058824,0.7058823529411765,0.7058823529411765,0.8823529411764707,1.0,0.9411764705882353,17
345,AD Russell,Anureet Singh,0.06666666666666668,0.4,0.5333333333333333,0.5333333333333333,0.8,1.0,1.0,15
346,YK Pathan,Anureet Singh,0.2727272727272727,0.6363636363636365,0.6363636363636365,0.6363636363636365,0.9090909090909092,1.0,1.0,11
347,AD Russell,BE Hendricks,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
348,J Botha,Anureet Singh,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
349,J Botha,AR Patel,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
350,PP Chawla,AR Patel,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,6
351,PP Chawla,BE Hendricks,0.25,0.5,0.5,0.5,1.0,1.0,1.0,4
352,J Botha,BE Hendricks,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
353,GB Hogg,BE Hendricks,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
354,GB Hogg,Sandeep Sharma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3
355,PP Chawla,Sandeep Sharma,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
356,GB Hogg,Anureet Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
357,PP Chawla,Anureet Singh,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666667,3
358,SP Narine,Anureet Singh,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
359,AC Gilchrist,A Kumble,0.5263157894736842,0.894736842105263,0.894736842105263,0.894736842105263,0.9473684210526314,0.9999999999999998,0.9210526315789473,38
360,TL Suman,A Kumble,0.4736842105263158,0.6842105263157895,0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.9473684210526316,19
361,HH Gibbs,P Kumar,0.5,0.6428571428571428,0.7857142857142856,0.7857142857142856,0.8214285714285713,0.9999999999999999,0.9285714285714286,28
362,TL Suman,P Kumar,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.9444444444444444,1.0,1.0,18
363,TL Suman,JH Kallis,0.5,1.0,1.0,1.0,1.0,1.0,1.0,16
364,HH Gibbs,JH Kallis,0.4,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.9666666666666667,1.0,1.0,30
365,HH Gibbs,R Vinay Kumar,0.45,0.65,0.8,0.8,0.9,1.0,1.0,20
366,TL Suman,R Vinay Kumar,0.25,0.625,0.875,0.875,0.9375,1.0,0.9375,16
367,A Symonds,JH Kallis,0.29411764705882354,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.9411764705882352,0.9999999999999999,1.0,17
368,A Symonds,R Vinay Kumar,0.2727272727272727,0.6363636363636365,0.7272727272727274,0.7272727272727274,0.9090909090909093,1.0000000000000002,1.0,11
369,A Symonds,RE van der Merwe,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666667,1.0,0.9166666666666666,12
370,HH Gibbs,RE van der Merwe,0.35,0.85,0.85,0.85,0.9,1.0,1.0,20
371,A Symonds,A Kumble,0.38461538461538464,0.7692307692307693,0.9230769230769231,0.9230769230769231,1.0,1.0,0.8461538461538461,13
372,HH Gibbs,A Kumble,0.55,0.9,0.9,0.9,1.0,1.0,0.95,20
373,RG Sharma,A Kumble,0.3170731707317073,0.7804878048780488,0.8536585365853658,0.8536585365853658,0.9024390243902439,1.0,0.9512195121951219,41
374,RG Sharma,P Kumar,0.4603174603174603,0.7301587301587301,0.8095238095238095,0.8095238095238095,0.9523809523809523,1.0,0.9841269841269842,63
375,RG Sharma,JH Kallis,0.26,0.7,0.74,0.74,0.96,1.0,0.98,50
376,RG Sharma,RE van der Merwe,0.43333333333333335,0.9,0.9,0.9,0.9666666666666667,1.0,1.0,30
377,Y Venugopal Rao,A Kumble,0.42857142857142855,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7857142857142856,0.9999999999999999,0.9285714285714286,14
378,AA Bilakhia,R Vinay Kumar,0.4,0.8,1.0,1.0,1.0,1.0,0.8,5
379,AA Bilakhia,P Kumar,0.125,0.625,0.875,0.875,1.0,1.0,1.0,8
380,RJ Harris,R Vinay Kumar,0.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,7
381,JH Kallis,RJ Harris,0.627906976744186,0.7906976744186047,0.8604651162790699,0.8837209302325583,1.0,1.0,1.0,43
382,MK Pandey,RJ Harris,0.6190476190476191,0.8095238095238095,0.9047619047619048,0.9047619047619048,1.0,1.0,0.9523809523809523,42
383,JH Kallis,RP Singh,0.5102040816326531,0.7755102040816326,0.836734693877551,0.836734693877551,0.9999999999999999,0.9999999999999999,0.9183673469387755,49
384,MK Pandey,RP Singh,0.1,0.6,0.7,0.7,0.8999999999999999,0.9999999999999999,1.0,10
385,RE van der Merwe,RP Singh,0.5333333333333333,0.8,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,15
386,RE van der Merwe,RJ Harris,0.6666666666666666,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.9999999999999999,1.0,9
387,MK Pandey,A Symonds,0.3684210526315789,0.894736842105263,0.9473684210526314,0.9473684210526314,0.9473684210526314,0.9999999999999998,1.0,19
388,RE van der Merwe,A Symonds,0.5,0.8,0.8,0.9,0.9,1.0,0.9,10
389,MK Pandey,PP Ojha,0.3859649122807017,0.807017543859649,0.8771929824561402,0.8771929824561402,0.9473684210526314,0.9999999999999998,0.9649122807017544,57
390,R Dravid,PP Ojha,0.3770491803278688,0.7868852459016393,0.8360655737704918,0.8360655737704918,1.0,1.0,0.9672131147540983,61
391,RE van der Merwe,PP Ojha,0.4,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.9000000000000001,1.0000000000000002,0.9,10
392,R Dravid,A Symonds,0.35714285714285715,0.8571428571428572,0.8571428571428572,0.8571428571428572,1.0,1.0,0.9642857142857143,28
393,LRPL Taylor,PP Ojha,0.625,0.8125,0.875,0.875,0.9375,1.0,0.875,16
394,R Dravid,Harmeet Singh,0.4230769230769231,0.6538461538461539,0.7307692307692308,0.7307692307692308,0.9230769230769231,1.0,0.9230769230769231,26
395,LRPL Taylor,Harmeet Singh,0.25,0.75,0.75,0.75,1.0,1.0,1.0,8
396,LRPL Taylor,RG Sharma,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
397,R Dravid,RG Sharma,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3
398,V Kohli,Harmeet Singh,0.4375,0.6875,0.875,0.875,1.0,1.0,1.0,16
399,V Kohli,PP Ojha,0.3225806451612903,0.8064516129032258,0.9677419354838709,0.9677419354838709,0.9677419354838709,0.9999999999999999,0.967741935483871,31
400,LRPL Taylor,A Symonds,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
401,V Kohli,A Symonds,0.3636363636363637,0.5454545454545455,0.6363636363636365,0.6363636363636365,0.8181818181818183,1.0000000000000002,0.9090909090909091,11
402,RV Uthappa,A Symonds,0.2222222222222222,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,9
403,MV Boucher,A Symonds,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
404,MV Boucher,Harmeet Singh,0.8,0.8,0.8,0.8,1.0,1.0,0.8,5
405,P Kumar,Harmeet Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
406,P Kumar,PP Ojha,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
407,RV Uthappa,PP Ojha,0.42857142857142855,0.8571428571428571,0.9285714285714285,0.9285714285714285,0.976190476190476,0.9999999999999999,1.0,42
408,R Vinay Kumar,PP Ojha,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
409,RV Uthappa,RP Singh,0.42424242424242425,0.8181818181818181,0.8787878787878788,0.8787878787878788,0.9393939393939394,1.0,1.0,33
410,R Vinay Kumar,RP Singh,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,9
411,R Vinay Kumar,RJ Harris,0.5,0.75,0.875,0.875,1.0,1.0,0.625,8
412,RV Uthappa,RJ Harris,0.3157894736842105,0.5789473684210527,0.736842105263158,0.736842105263158,0.8421052631578948,1.0,0.9473684210526316,19
413,A Kumble,RP Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
414,MK Pandey,T Thushara,0.75,1.0,1.0,1.0,1.0,1.0,0.75,4
415,JH Kallis,T Thushara,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,9
416,JH Kallis,MS Gony,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0,1.0,0.9230769230769231,26
417,MK Pandey,MS Gony,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,1.0,1.0,13
418,RV Uthappa,T Thushara,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,6
419,JH Kallis,JA Morkel,0.4035087719298245,0.807017543859649,0.8245614035087718,0.8245614035087718,0.9999999999999999,0.9999999999999999,0.9649122807017544,57
420,RV Uthappa,JA Morkel,0.4375,0.71875,0.8125,0.84375,0.9375,1.0,0.9375,32
421,RV Uthappa,MS Gony,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9444444444444444,1.0,1.0,36
422,RV Uthappa,SB Jakati,0.3636363636363637,0.6363636363636365,0.8181818181818183,0.8181818181818183,1.0000000000000002,1.0000000000000002,0.9090909090909091,11
423,V Kohli,SB Jakati,0.2631578947368421,0.7894736842105263,0.8596491228070176,0.8596491228070176,0.9649122807017544,1.0,0.9649122807017544,57
424,JH Kallis,M Muralitharan,0.25,0.9,0.9,0.9,0.9,1.0,1.0,20
425,V Kohli,M Muralitharan,0.5128205128205128,0.7692307692307692,0.7948717948717948,0.7948717948717948,0.923076923076923,1.0,0.9487179487179487,39
426,JH Kallis,C Ganapathy,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
427,V Kohli,C Ganapathy,0.0,0.5,0.5,0.5,0.5,1.0,1.0,2
428,V Kohli,JA Morkel,0.3207547169811321,0.7358490566037736,0.8490566037735849,0.8679245283018868,0.9245283018867925,1.0,0.9622641509433962,53
